Node,Load of node by messages routed
1239451232616521550376351173204312394016134754001,934
199852229123919671457228733724823715112168586883,1400
1158038708683831565105546938471567691703044320281,4589
16601206255926611825767420541528122460300365433,1249
70938797554299838262473525164823898117002173158,924
848701285122009975854658095536251596536366152784,748
208421611822977055091864004759314119867336229972,9862
273426596585867809141789527061269008208395759397,11288
156906359921257914895264628900142613082812618834,1192
208762890079209872697544293431992706840949087514,2388
438347626073900787262839153269734862963839691796,2636
714167501570137263739861451229432242160611240777,2266
532586928710319113697437849166949844771948978356,2203
1315899441632710988410847441357134814800032260844,2154
221821231506465484320456605439212244933646103399,1615
672252222268323023079059113809608815900987575625,2769
359013858218992295739048993528656290719494368108,1684
723297984189788366297635969590979421499875090509,6925
768514093961532930490843555596319987039319039189,4485
1018245948176634830555894022967134456367544677953,5678
1235584051429948958267917547384914581789411027666,9352
427285748935853018861450550373981427141047154428,1616
1138593345415994312228890350091362406440587532216,2797
247567593860200736146391315698069064044303676316,1199
173817783789732528615889746758343253970068024991,2059
331498005572742834050555214555308755626178844575,2197
1090147744303485451387533645945144546007934213988,2439
364055774977493265968771548383831684337816548073,2949
387799781379229598454874857267411989612175610413,2419
1415009347886820254636995629275140433057996721673,1384
16240864814656644588158200677400302517619409420,5970
274786077331336616650379156058863193225060600292,2458
1019681914654041527704580742971024220662688625164,1031
909386367611531951461206857770016189835533818705,1094
448566974214561228960525243243307847589231030668,2078
446629269120493002407175069960730398284530517827,3117
2360455332143342084649539609979594032142753036,3719
458846129130226336111281676062130341622179537236,9547
387048187053661199124893432020727165844374926824,5854
1403188430469169334855390345239658086666887718561,5343
1207529075572590393540139443492776804383635353726,8291
122595291935364812792361668193549378028384234641,6034
675916808667304101637456082290262474638782204750,3938
1220458039384460434236407746729205101895104101739,5036
806229945672311930263692864785984108669859528172,1812
655187907152985403633425856857798666928787913786,1550
458856562672623397973132956057989330040271172695,1281
468746495674052187612401348980871056457696090784,1733
236653114110912376266849025274884217658588096015,1991
231220703815572612380465623836825147118355254907,1571
964906984874842742215088506654534294171676808520,1835
826164428834980009657134924289703888719112162573,1626
72500771489357878888176522896173463081763604331,1359
131739433472270581944632568841132618584756864947,9582
161150071944034117190285824292873563854981833045,4582
1120278708423437903285442170801645649684327731930,6015
512740685815363322083541476549472616795214042235,2287
1280518226706987080507135005156956052677714655317,10710
478134216580804285053149380191718507248453308832,4573
1142031977600427538844488786725685405228663722926,1314
355078184805843965627847678058509600389268915105,1908
160199733528698873280067100895529206348686963228,1814
562577488880847502059326110207020150610880001139,2765
564163953197483860766147932799681554563804525634,1211
720024189201010769438822374559362415810788556266,3412
566351285513945005527420093327974525083260506790,896
1271022139596919996408708597493703350810536394302,5997
791773485233287182627572386738136505020556851257,2303
1212712777831740353960973434660061916928282028734,6065
348250148179050440600555617410196804710440627645,4478
217375534835428125260081141158259022119091139946,607
180125456868416368021123844515257437218106897327,4144
220658446042976551626312106064694041719302774367,5007
12596032201655165718330716092489902316550636264,3656
714256867139001873159337334793484767973552257473,997
1191967262702744167858830462597331927348448005892,1904
655458697503559276778205928768340464434234452563,2658
963486058435976844539699664197978633618005554660,1889
1422705832901747259213724159391599939124573995869,653
1136719402867946269996238187274344363966133136530,3559
827096343193975433982608853716423284470039371890,2753
818443708627488581196630177645075990273609462490,5584
899756266345481412195021902791526219812412626053,6540
900127722209635231652172873601045638568514179781,801
396750060298795391414681409264564246732337203526,4159
32702843812363209831535572579363921265799743868,5666
210406859960093460647404341025415023284531390771,2731
16491367598505651712834334727487099981329545978,893
289539298990246724318015119573783319746479419656,1878
1256764169906350630390507830262737637987353438339,9757
501208113121956632558462221947169035150010444298,2874
830771665674555798680173580306015585879515152007,4696
1416472501341163356241460560458915948738345848589,3126
425983637216530683449720458996646522474137737340,605
1354801011861713199271916884941546015953858066927,2678
1290663644339735771017380291087200782059658918130,2587
780680793939463956640776617111093984878917540185,3970
922319777450547029192133503389785238459154519270,1931
777564059526825348189053849458050132848141199685,5591
79348489425885413993101855614809867169383053046,2965
1438191010931902684383497567167310472412682698350,2708
1337961868634535636885496556520725641233072762018,2095
1165191845586919517340528833314804625220064592717,5710
18120072956652822691247636871822808156800358524,2381
1127387394589924686435127641902968843521364848174,3759
753111090644783555033387595838440352646109479812,3639
700245923878949926345474842973580158129120313909,3777
1121006044978542271648342318410097806928198620626,1833
540447315526470005887881291635401857758165888899,2625
1209400201073889845656722034159962476479788521937,2137
25444826206735506312588289465197654699644288846,4743
1078889964915306319396342871481278346898069813577,5477
1075578841272315902916137390687887300769770889255,2029
822725579684755686052378498740763722879443362997,3600
1373706408215310862123372213007968783815704680691,2916
638723460077432991689955682814017982951747961515,2798
417411246487960284718610952902236183907872664345,5382
1138218864230369052269435207768440373830100382574,3449
447639474442579119394780193441171231462309968587,2454
427144208985593494225069713464143062519952108868,791
25494588017639507815931675972625386489043423757,2137
773039133712082369576454477546662192336495137173,6004
1193227228275942755970257874390104233551652948654,2467
807221904813774552419803804281163507705079355708,4397
999862989622164801956838227896653740540805567201,2812
563913468388062698746145521918256475193177262926,3348
376754137146690579080361826945148836332158475063,5499
280786792542724672088956838453845701786676231312,3511
374674348526335841123466740201364651019404877119,1627
344426722850003316537209183075060865928438370104,6416
120572555108879264926952914788188052645288390503,1830
1268916977881533537694696908078831168711952049053,1593
553071205304271469349826982018696565863498813381,2859
448503306734808682165984521332303765465334000507,3639
560850823373477798066623687215150045121209724234,1127
654695401549846626825295551029649111727498354794,2495
247700411540133640494024181273770655708329499064,1683
1224716241102629166113729906838049986334993258728,6619
1000527236351317242359375894149062383976527940331,1573
552565847113935310997202201884261728691501338863,2065
610275671004719414260749508276650352293186182278,1275
185966204040355169659647194720770254984701888217,5687
975512296028545578953972348725970195002424095553,9392
786625638352017032202957187266482322078010594881,1549
1002673722774125716343471097374135621739368422996,1695
80932605953325727172989744699560388792291514936,1043
986314280521778965868849549392733529695774366002,4066
66399408956509378752541488797468028894846398050,852
199754148028279854253702555947943215730668009033,3211
1055516584133492375163561886403348472598697898613,3785
1022162311724173847504093995773607416618635788188,4972
785576215892151067366795307083426419833634929784,5527
197326280250657704276639071190835119583284725040,4016
157963689892281269870187287271661593621641983711,700
1042612770317190697625654126383082761515792223449,1844
157842044007252990326492341049024106391605524673,755
1027024667797345128954268005107978649225436753378,2967
480370817140995628634752237287095963755018843411,1620
724679344309832503388981199798719475398824271303,2823
137981990728776051438127645564623022318048858346,4957
671490854643548667557212821916227012879802053575,2591
1418997331476905840485626278200575181817445254899,5006
46810573405504130838223400742647734577898799589,3394
191104183580621338983378046728542658156973936302,3199
1268273690869794015786439652568759911767912225340,5188
1193555807186970354581237281615192773054724224009,1159
855474768694482700858585786379406101166194472068,2377
1329476560879719978494781228612208914594284191082,2929
1132021377598711381804666223845470714564728377829,2050
606929379793620989472756144945932629145054867652,4618
224465888531184209299801667203795113074822767846,2828
489547341059289804750750346898983242681950242209,4921
1402117730153268797948790585896073049582376533966,7320
620077864301980925404041420277608119666444359473,3464
623530497835697309271811094171986015385365366114,6608
1244743197008688631629386270079929285368770575464,6662
1391663730252717630762769999838181664318632515915,5472
758165554538278176983636930428395089918843167587,4868
761097892495343955701448433827302075464033672478,5934
798184022727955649599688091142339167851403547013,6839
543801158934404439637682151122823927843265603830,3019
4262556082620257619994195220113282063173357295,6495
1311632245677207759127343268487965656223639345876,8037
486347839416353180540300796014770444166927837595,9716
298637859331608182418965911566946568557175494513,5581
708624694279562441709186344184732348555274921870,10178
251702728384777509055661979431416029455664335445,4844
401085713792687382949312986472112292268988318176,1301
966212918468880646397534881001343806992632079822,2126
267222016320090769044118776941127031588253261526,2973
611240461746535789922566141077539619832408756866,1535
158646745814937539223956165643579997984856460981,1823
687329418588011664603770136118331302571147250118,1172
60470143868363451980294795067557771984205527843,4169
838278026185395634320413793939970316942458539600,7024
460668565576527111875177283306925654932571262706,604
250358252054144339834614348512346411820025024205,5690
429812358721357219490293559153101799794501364408,7095
883653120679781333104174726943017447885503734508,8931
471191905906861770651151417595631875512718799556,4841
547196518634383437398231622747776738840853391162,6395
1371568297854275969985973453933109060514993394123,2133
1080971643842805993448849042086184568556881052310,3893
756370166658077640786190051745095051222065943745,6669
40135551463452900697694381304226331728713171366,4956
1176681793723901322282565906655214728331259162533,11618
790354664565140584972788025560239813538169116642,3320
639934284101671775666353055097146702329460208700,3899
701503774086271711355380379711501440024483325974,5319
1451237120321236709300278623128545711467943130690,6276
1135289247973228971003251861893493140536387084629,6384
1191609249210187409367270196802552462654219043789,7147
896778087980303486769710632198877424211835862523,10459
862281797951170092710510304580315893447687878698,3407
401531475522188223640311284128367376098204369092,1711
1354501683586584336324869863555995360947402244687,1372
361956555772022891420576596858547917648823307698,3166
890964464658405551169391407562893630980858686534,4747
80751840736106812632688665738922076163866266473,4245
1328337081258880962222686265574423338494198969169,11631
11254393303710828560762071430204376335462637626,1426
618131252790442901832614708731307370852898300017,3384
890122523152552484155441692529951997527577330847,748
950409535008907405793494133359489931582255207039,5520
1286119159106684252154106906462713761437755961022,1791
566159393273020637252507157083976549322386415830,1349
242641922890196529880321140876335349944727565383,5501
920756056791898566444100414907712459145711481682,5575
864519859874830895665665472377249619424310347229,4139
853652395137126449324415788209513200520561010673,2450
998315071135672158978403466559621324770453165497,3329
1066606898381050247996375556759684183976558047340,3734
661902722324515415206009065372787980078194734658,1335
1059510304727789479114070096194179916320509691315,5817
1436988123607977530397092177471783502950978788136,4456
848851394670916516492809371931352181736899588434,1390
1039659008407042399747019573639182542743514799991,4115
362206699340145230736438954887220616618723538054,1441
821841144912014873298489128853425842888394072356,2081
143292292621196953116889173103490478888203090635,4105
1165324447745946423440744544516226227598562805140,2228
661634570499276250464998850362699572413857711466,5368
962966121503159988993831426562734994446672190453,3978
63120123753891244857315874864971550915330657739,4813
480959352756316159323441590057462126580422840444,1045
1238885851544939237482147473898964413893602711572,1903
1192210163843426178027978385888649386902483317248,1452
948203773516730990640772206549900796838974364511,5123
1436070621490661234173593860993019350873596771977,3701
66329727766342884618119160123403548859749069523,5535
1210543909680058481001430047875359485162015630769,2699
523641124151584370612385928292059566066344789595,5039
525482886499097284056703890505605736050713170971,1689
480956129664283167402857199555722470209263806886,1113
1379671199609120791381343758311691007122381826143,5322
278291159531508017275701045666804118242412340144,3163
553246460729108411498996771964822324756389776898,673
1089922043693412490123560443314853352619871554311,6439
1314919896174709899149608949211399833168600642401,1849
936487577504244812388465369356610586335920669704,4659
1414711623587084479911778707523046753124054370855,2975
230289979464156841271246336028036230425671083030,1144
1319608396273368692954815517544953938874303852330,4783
319952670733847816975637066893234086552751841479,5264
921845685320712530886372559247176990465396482055,2496
134824059531371768747416923675752956081788626619,1822
599165872182802168206073551961986751181665695409,3255
399096769955567285600963760670921302997957996820,5310
410085034292679916609892916815734855175265597920,4659
1453265868155249956954738453185644049244495760121,1061
555559501394998994676537255940536886003798740865,2694
885151647290930363646366310215590219786027286881,3125
1282440824734328127302892094559422746786533973988,5188
394463744735729499342544550903690259930937453297,2003
731206420717784180173733216948004514665315692297,6200
89845155639190653213819636736239662818090507068,1830
1437240670200601181764060659660117218896172078416,851
566210301513926248264914850177442600590673346327,644
430421002924460445966970373559931029803880385091,2565
1383226930831350945749611785061521748526752631197,5813
517861066495775982325805476033511870712804889660,7856
900487374872622144917672638413363416068700029454,2305
318520423281906375476703797515134708274948505808,5356
291208592400585118158973525209408050768926249859,2538
871495658328363304151549616591057298274822769554,2775
1012155162226181164700712617938153936711068266935,1801
1422562457088506199038953929734907901383998924528,974
1155255804510662767748267270497611966869921476439,3495
314637162264201505791682802395765272269273595698,10693
696997409985376376656458755648620253319494297707,4200
273501244144993093857750025409433081936291924312,1133
102111996709048956148555809770244390939608108298,1224
1351654636778734544993024418152831922637174124498,8600
1220834209233082330382008004187590078126659567707,1381
1231594728615755285831422115849236080465978347604,6416
1093207934708863146398181456410643562622407630215,3475
1183553829623899650034056422365347860804827542158,3061
953710413918065042837812816922060914092056239140,5287
1421596119260191424860663018008939790556143780361,1125
75905612231133005736159402099896235906168587966,3581
444493884499716547682529421723008830941923216105,7076
1213967088998870781275056632593940659655263297660,3122
67499582942066675499469601464515057192298112003,1690
132047056360841757685273238268437233616385446927,1881
908421476130525373062360872852768278878583209772,1143
119938209742386636399271238823434010717557853337,2324
603091590843491172539756164669390065672634969756,6879
1362726803968211458126977231450871038627284423112,3346
1421623170665618214693473592769957561793021013030,706
828232880189334694731223916929193924568872687698,2639
1180063272084497749195395500606120619834208661389,2028
684605471698314502454092878226016890252823739010,2053
445734355102641351703112366673938693055151364427,1646
